text,label
我们一家三口于2008年7月19日至22日，入住泛海名人酒店，之前也看过网上的评论。抱着试试看的心态和本身从事航空服务的、较专业的眼光，真切地体会到物有所值、名不虚传。无论是明亮的大堂、楼层的过厅、还是洁净的客房，都布置地特别典雅舒适，充满着家的温馨。我们住的是位于四楼的海景房，真是面对大海春暖花开，窗台上装饰着漂亮的花花草草，放眼望去是一望无际的大海。栈桥近在咫尺，推开窗户，迎面吹来和煦的海风；关上窗户，没有一丝都市的喧闹。让我们真正感到来到了青岛，真正的享受到海景房的惬意舒适。特别是泛海名人的大堂经理，一个个子高高、眼睛大大的女孩，有点象青春版的倪萍，但比年青时的倪萍更漂亮。态度特别和蔼，为客人服务特别周到，能真正的想客人所想、急客人所急。特别主动地关注客人的需求，及时了解和为客人解决困难。她总是面带微笑，举手投足和言语间特别礼貌周到、规范专业。即使外面只是有些蒙蒙细雨，她也能特别周到的、主动为客人送上雨伞。我觉得她可以做青岛的形象大使，她的美丽端庄，特别有中国传统女性的风采和气韵。再去青岛，还住泛海名人，也希望更多的朋友认识这位优秀的、漂亮大方、有东方女性特质的大堂经理。感谢泛海名人带给我们一个美好假期，也谢谢这位大堂经理及楼层服务员的优质服务。 来自北京的客人 2008/08/01,2
相当高的性价比 极力推荐 不管从哪方面来说硬件都没有太大的问题 对于一般的人来说绝对够用了,2
惠普预装的软件太多了，竟然有72个进程，vista又太垃圾了，cpu是单核的，特效全关机子跑的还是有点慢，新上市的本本驱动又不多，想换xp只能先等等了！,1
送的真的很慢,0
不装xp也就算了。给的驱动盘还是vista专用的。。。难道不带xp玩儿了？,1
都不看备注，说好的辣椒酱也没有放，土豆丝没放盐,0
宫保鸡丁一般般,0
1.有点沉；2.驱动下载太麻烦，我是全部下了，1.5g，安装后硬件的小问号是没有了，但不知道是不是最新最匹配的，请教这个怎么确认？3.内存小了点，标配2g就好了，不用自己升级；4.据说芯片组不怎么样。,1
非常好，还发了朋友圈推荐给朋友们,2
菜品很一般，理念好，产品没搞好！,0
第二次购买了，作为早餐来吃还不错。,2
送餐很快，味道好，两个菜一盒蛋炒饭足够俩人吃了,2
一点也不好，说了不要辣的还是给放辣椒了！,0
之前看到大家都说非常好 于是 很心动 也买了本 回来后看看 非常一般它讲很多就是要我们承认自己是俗人 讲很多就是想说 钱的重要性 难道现在的人还不够俗吗? 不够拜金吗? 根本就不需要她说 我就知道钱的重要性了 估计谁都知道关于拥有公主的手的那一篇 虽然听起来好象很有道理 但是如果 谁都把自己的手保养的好好的 谁都不去做事 那那些事情放着给谁做 根本不符合 我们的实际情况 不可能每个人家里都请保姆把!还有 整本书 虽然有200多页 但事实上 字段落间距很大 页面 留白很多 根本没多少内容 一句话 不值得买,1
第一天去办入住手续时，前台的大姐一直掉着个脸，直到办完手续，眼皮也没抬一下，订的大床房给的却是双人房，只好又回前台去换，那位大姐始终也没抬眼皮。房间里竟然没有衣柜，没有袋泡茶，让人有些不习惯，但房间打扫得到是很干净，还有免费宽带。卫生间没有浴缸，早餐品种极少，酒店也只有一部电梯，很不方便，所以本来预订五天的，住了两天就退房了。,1
菜色一般，味道也不怎么样，若是选择还是不要的,0
很快。就是粥有些凉。。外送服务很好哦,2
对于这本书，我有些抵制的。画面全是一团糟糕，感觉 还是不给孩子看的好。。。。。。,1
太慢了太慢了太慢了，饿死了，味道还行！,0
太慢了。挺好啊,2
我只会玩电脑不会装啊 所以系统是个麻烦 得周末拿给我妹去弄 所以还不清楚其它方面怎样了,1
送餐的人非常好，特意打电话提醒我们有优惠,2
有了百度外卖以后更好了，要不然这么晚了都吃不到，老顾客了，味道不错，推荐！,2
入住了传说中的04房间，景色真的很美，赶上个好天气，蔚蓝尽收眼底：） 结帐后，由于工作紧张，将信用卡遗忘在前台，很快携程的工作人员就通知了我，很感谢酒店前台服务员与携程业务员工作认真负责。 下次来威海，一定还住这个酒店！,2
我一直以为世界首富是比尔&#183;盖茨或沃伦&#183;巴菲特，现在我才知道哦啊世界上还有这样一个隐形的真正世界首富，而且他们还与世界历史上许多战争和金融危机有关。原来世界史还有这样的一面，真是令人打开眼界。,2
根本就没送到，距离才1000多米，一个多小时都没有送过来（打电话来），还自己确认收货。。。奸商，百度外卖都没有监管麽。。。,0
阿加莎之外的另一位犯罪推理小说的大师级女作家！女作家和男作家的区别，在于擅长在逻辑严密和气氛紧张的犯罪推理之外，对人性的软弱、复杂和彼此之间可堪或不堪的关系有着细腻的观察和丰富的细节表现。小说更对女性在“法医”这一“男性”职业之种种身心压力、人际压力、规则压力的包围下，如何坚定地维护正义、呵护亲情和爱情，进行了细致入微地表现。,2
"衛浴設備簡陋,沒有熱水可洗澡,或熱水不熱",1
锦江贵宾楼我已经入住很多次了，我之所以选择它，是因为地理位置好，但是服务水平比较差，而且餐饮价格也不合理。并且现在装修噪音很大，下次我是不会选择了。 宾馆反馈 2008年1月7日 ： 尊敬的宾客：由于酒店近期装修改造，给您带来了诸多不便对此我们深表歉意！根据客人反馈信息，我店对房价进行了调整，还为入住我店的客人赠送欢迎水果，房内免费宽带上网等增值服务，我们将秉承“宾客至上，服务第一”的宗旨，竭诚为您服务！,1
披萨没熟！！！大差评！！！,0
刚到手还没用，就进不了系统，硬盘有嘎吱响，硬盘肯定震坏了或者怎么的，然后就又要发回去退货，然后再去别的地方拿了一台，哎，郁闷,2
感觉外卖的菜量好少啊！米饭简直少的可怜,0
元旦美味！刀功细，菜入味！,2
配送师傅速度很快，态度也好。,2
"①太重了.但考虑到超长待机时间,我忍了. ②键盘才第二天,""I""键就松动掉下来了.我详细一看,里面的塑料片断了.一想这毛病,找京东,也得赖我整坏的.我自己用502粘上了.",1
该酒店地理位置佳，在市中心特方便。酒店服务好、早餐品种丰富、可口。我住的商务数码房电脑速度、宽带速度令人满意，以后去南京就住这了。,2
百分百差评，米饭特么跟粥一样黏糊糊的，怎么吃啊！！！！第一次遇到这种情况！不是米饭，是大米粥！！！！,0
"孩子看完了,我给她讲了有两遍还多.她倒是活学活用.说自己要变成小鸟.我觉得虽然贵点,但是还值,我希望孩子还是能多一点相象.能够插上想象的翅膀.",2
我北京朋友掉了一根照相机线，但是人已经到金华，打电话到宾馆，服务人员非常敬业和负责，找到后快递到北京，在这里说声谢谢！,2
这本书是买给我妈用的，但我也从中学到了一些。我觉的这本书的最大优点在于它所用的食材对于普通老百姓比较好找，市场上都有卖，价钱也不贵，做法也容易，很实际。不像有些书上写的不是食材中国没的卖，就是超级贵，贫民根本卖不起，又或是做法很讲究，佐料都难买的那种....这本书虽然内容是少了点，但总的来说还是好的，希望以后多有一些适合中国老百姓的书出现。,2
原本以为会有一些话配合插图的，结果是整页的图画，感觉内容太简单了，没有什么内涵，就象婴儿画报一样，内容不够丰富，价格也不便宜，不划算,1
库存信息上海有现货，为什么我在上海订货要从北京发货，害我两天时间都是白等的，物流信息里只有第一天的记录，后面的信息都没有，根本没法安排时间收货，最后还是我自己去取货。这样的物流真的是对不起京东的牌子。,1
味道还行，比较辣,0
好吃得不行！,2
粥有点凉了，饼略硬，味道还可以，速度有点慢,0
书中给我们展现的是非常完美的爱情故事，随着故事情节的发展，我也心中甜蜜，酸楚，失落，幸福。在看书的过程是使自己也在爱一次的过程。我们的生活中也需要激情，在小说当中会找到我们也曾有过的恋爱的感觉。当自己对幸福迷茫的时候，就会想到，不要将自己手中的幸福随便就放掉，那样，当自己发现那是你的最爱时，已经找不回来了。学会爱，抓住爱，把握爱，珍惜爱，那就会有幸福。,2
今天饺子都烂了,0
真快阿。好吃实惠,2
这本书没放到床上看。拿回来急不可待的去翻看了一下。呵。。。。随手放到了卫生间，只是在我方便时偶看一下吧。真的很不实用。倒是美女拍的很漂亮，连我老公也翻着看。,1
配送的真快，及时。很好好强大,2
皮太厚，没有菜太腻,0
多数文章都看过了。我当时买的时候是为了想看看里头是不是有好看的照片，可惜全都是黑白的，要是彩照就更好了。至于说到的，文青的枕边书就有点儿过了，我觉得。其中可以看出作者为采访所做的功课，实在是任务繁重。20多块买来的。看完就丢一边了，等那天没准能当史料来用。总之还好就是了，但没有我想的那么好。,2
